customer_id,account_age_days,customer_segment,home_country,usual_channel,usual_transaction_amount,usual_transaction_hour,historical_fraud_vulnerability,customer_vulnerability_score,p3_synthetic_risk_grade_context,p3_synthetic_pd_context,p3_context_noncausal_flag,data_layer,data_status,source_type,claim_boundary
C0003574,423,Mass,ID,API,368.96,13,0.145681,14.57,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0049378,783,Mass,VN,MOBILE,22.55,6,0.062071,6.21,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0021535,1026,Affluent,TH,CARD,78.9,6,0.088593,8.86,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0033693,752,Mass,SG,MOBILE,63.84,14,0.149372,14.94,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0031391,1081,Mass,VN,MOBILE,159.04,11,0.085924,8.59,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0049088,1252,Digital_Native,MY,CARD,158.11,16,0.094078,9.41,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0040729,1604,Mass,ID,MOBILE,46.47,11,0.118762,11.88,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0026045,306,Mass,VN,CARD,89.76,16,0.074027,7.4,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0031724,391,Mass,TH,WEB,42.17,19,0.099177,9.92,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0007118,917,Mass,SG,WEB,59.97,18,0.122372,12.24,E,0.36,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0011639,996,Digital_Native,ID,MOBILE,128.31,9,0.177029,17.7,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0029092,866,SME,TH,CARD,29.46,15,0.110807,11.08,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0039397,372,Mass,VN,API,55.54,16,0.099759,9.98,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0016693,812,Digital_Native,SG,CARD,148.34,10,0.194021,19.4,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0015852,341,Mass,VN,WEB,46.05,16,0.422751,42.28,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0002191,518,SME,TH,MOBILE,135.73,15,0.07472,7.47,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0017074,1457,Mass,SG,MOBILE,27.63,14,0.190406,19.04,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0005561,3760,Mass,ID,MOBILE,112.55,22,0.062818,6.28,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0029842,536,Mass,TH,MOBILE,98.01,18,0.067365,6.74,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0011574,1356,SME,ID,MOBILE,105.17,15,0.121491,12.15,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0034481,1548,Mass,TH,MOBILE,114.95,20,0.272972,27.3,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0009702,847,Digital_Native,VN,API,14.16,12,0.046435,4.64,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0017788,560,Mass,PH,MOBILE,20.13,10,0.060077,6.01,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0035393,817,Mass,VN,MOBILE,138.68,8,0.129575,12.96,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0003303,722,Digital_Native,TH,CARD,199.21,16,0.12054,12.05,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0022033,655,Mass,VN,MOBILE,17.8,13,0.170855,17.09,E,0.36,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0034960,275,Mass,VN,CARD,92.15,16,0.214022,21.4,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0004473,611,SME,TH,CARD,64.54,11,0.106526,10.65,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0043232,1665,Mass,VN,CARD,117.79,13,0.141941,14.19,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0005034,308,Mass,VN,MOBILE,34.94,13,0.086537,8.65,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0032780,1030,Mass,VN,MOBILE,24.26,11,0.086011,8.6,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0022050,287,Mass,TH,MOBILE,18.86,20,0.137673,13.77,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0017572,4034,Mass,VN,MOBILE,394.79,8,0.074773,7.48,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0013301,694,Mass,PH,MOBILE,19.32,8,0.130388,13.04,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0027440,826,Mass,SG,MOBILE,425.19,11,0.079897,7.99,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0022476,517,Mass,ID,API,31.49,9,0.120892,12.09,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0019501,1187,SME,TH,MOBILE,52.95,8,0.06742,6.74,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0012900,791,Digital_Native,VN,MOBILE,148.96,17,0.180977,18.1,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0049988,390,Mass,TH,CARD,126.86,8,0.280798,28.08,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0006245,1260,Mass,MY,MOBILE,68.81,8,0.338955,33.9,E,0.36,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0048348,1503,Mass,PH,API,126.26,13,0.119661,11.97,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0038889,1208,Mass,ID,MOBILE,34.07,14,0.080239,8.02,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0047085,1065,Mass,VN,MOBILE,255.68,13,0.096421,9.64,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0009207,2378,Digital_Native,PH,WEB,209.36,17,0.211501,21.15,E,0.36,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0046896,656,Mass,TH,CARD,552.53,6,0.105532,10.55,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0045745,382,Digital_Native,SG,WEB,100.25,13,0.069266,6.93,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0015270,791,Mass,TH,MOBILE,26.04,18,0.044246,4.42,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0019874,1509,Mass,ID,MOBILE,65.24,17,0.104674,10.47,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0042907,819,Mass,VN,API,27.5,12,0.083287,8.33,E,0.36,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0026995,1377,Mass,VN,MOBILE,205.06,10,0.226253,22.63,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0022098,2172,Affluent,PH,MOBILE,29.32,13,0.191168,19.12,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0037711,1326,Mass,VN,MOBILE,46.87,15,0.191046,19.1,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0006351,1286,Mass,VN,CARD,308.26,11,0.291337,29.13,F_G,0.44,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0029941,1120,Mass,TH,CARD,103.93,14,0.048669,4.87,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0004565,1003,SME,SG,MOBILE,38.84,8,0.047134,4.71,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0001295,795,Digital_Native,TH,MOBILE,88.26,9,0.136952,13.7,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0043615,343,SME,VN,MOBILE,21.28,18,0.505749,50.57,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0004096,473,Mass,VN,CARD,18.93,14,0.227842,22.78,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0028745,613,Mass,VN,MOBILE,262.68,13,0.134003,13.4,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0034970,419,Affluent,VN,CARD,148.72,6,0.110756,11.08,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0019821,1609,Mass,VN,MOBILE,124.25,16,0.184754,18.48,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0018794,811,Mass,ID,MOBILE,229.55,19,0.169294,16.93,F_G,0.44,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0018723,2705,SME,MY,CARD,96.28,6,0.024642,2.46,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0028400,1364,Mass,VN,MOBILE,41.83,9,0.245836,24.58,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0005483,339,Mass,SG,CARD,33.92,23,0.062918,6.29,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0012547,558,Mass,SG,API,136.85,12,0.080795,8.08,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0046500,634,Mass,MY,MOBILE,11.26,21,0.101297,10.13,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0022631,514,Mass,VN,CARD,122.98,14,0.138556,13.86,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0038950,309,SME,SG,WEB,61.26,20,0.045884,4.59,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0045704,634,SME,VN,CARD,50.85,14,0.1238,12.38,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0015892,629,SME,VN,MOBILE,72.35,4,0.225232,22.52,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0045771,873,SME,VN,MOBILE,149.09,16,0.077173,7.72,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0025875,830,Mass,VN,CARD,25.91,19,0.067484,6.75,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0028897,826,SME,VN,MOBILE,50.29,15,0.044349,4.43,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0025684,1055,Affluent,VN,MOBILE,37.34,11,0.071259,7.13,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0041410,507,Digital_Native,VN,WEB,5.92,13,0.280852,28.09,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0046792,743,Mass,SG,CARD,240.04,18,0.088651,8.87,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0046090,485,Mass,SG,CARD,78.3,15,0.066549,6.65,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0031849,474,SME,VN,API,37.95,19,0.08912,8.91,E,0.36,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0045133,735,Mass,TH,WEB,26.09,14,0.079459,7.95,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0025518,1447,Digital_Native,TH,WEB,241.91,13,0.067283,6.73,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0008161,789,Digital_Native,ID,MOBILE,34.63,11,0.155882,15.59,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0010844,1150,Affluent,SG,WEB,29.33,17,0.150985,15.1,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0001109,104,SME,VN,WEB,208.81,17,0.173319,17.33,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0030404,1959,Mass,VN,WEB,30.21,12,0.054049,5.4,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0017296,249,Digital_Native,PH,MOBILE,58.8,13,0.11038,11.04,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0012844,623,Mass,PH,MOBILE,20.71,14,0.051838,5.18,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0012832,2129,Affluent,VN,MOBILE,60.0,8,0.246008,24.6,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0014247,1822,Mass,VN,MOBILE,115.37,13,0.147218,14.72,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0049396,1731,Digital_Native,ID,WEB,98.12,17,0.082759,8.28,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0044020,977,Digital_Native,VN,CARD,12.4,11,0.191514,19.15,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0008794,1854,Mass,VN,MOBILE,82.48,17,0.055393,5.54,E,0.36,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0042281,888,SME,PH,CARD,595.38,10,0.26082,26.08,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0020559,1113,Affluent,ID,CARD,68.82,11,0.128367,12.84,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0007803,1115,Mass,PH,CARD,117.62,12,0.213808,21.38,E,0.36,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0011133,657,Mass,VN,WEB,100.9,16,0.108391,10.84,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0002644,611,Mass,VN,MOBILE,42.13,16,0.053647,5.36,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0048914,2151,Digital_Native,VN,MOBILE,263.08,19,0.32429,32.43,E,0.36,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0035765,817,Mass,VN,MOBILE,64.58,14,0.081593,8.16,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0001685,949,Mass,VN,MOBILE,34.76,14,0.178207,17.82,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0006747,972,Mass,VN,CARD,46.64,5,0.144171,14.42,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0045153,1447,Mass,MY,CARD,105.31,17,0.038122,3.81,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0008306,2462,SME,TH,CARD,53.69,14,0.177188,17.72,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0041760,1132,Digital_Native,VN,CARD,156.75,7,0.144099,14.41,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0043890,1263,Mass,MY,WEB,43.79,9,0.06926,6.93,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0043811,1050,Mass,SG,CARD,28.85,16,0.04409,4.41,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0035897,804,SME,SG,MOBILE,87.43,16,0.080398,8.04,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0023499,1246,SME,PH,MOBILE,129.55,4,0.155868,15.59,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0012102,1364,Mass,VN,CARD,38.76,19,0.184727,18.47,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0036268,310,SME,MY,MOBILE,53.42,22,0.164135,16.41,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0018511,915,Mass,PH,MOBILE,175.95,14,0.08578,8.58,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0045283,380,Mass,VN,WEB,27.63,17,0.051083,5.11,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0032081,794,Mass,MY,MOBILE,509.01,18,0.128038,12.8,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0024375,623,SME,MY,WEB,190.72,13,0.186861,18.69,E,0.36,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0002200,526,Digital_Native,TH,WEB,56.64,10,0.153438,15.34,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0042124,1432,Mass,ID,MOBILE,36.17,18,0.101105,10.11,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0049260,233,SME,ID,CARD,24.96,13,0.042951,4.3,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0007418,846,SME,VN,WEB,20.23,16,0.095957,9.6,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0000956,999,Mass,SG,WEB,20.41,21,0.040692,4.07,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0027411,303,Affluent,ID,WEB,204.54,12,0.073286,7.33,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0025473,524,Affluent,VN,CARD,93.37,14,0.084914,8.49,E,0.36,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0028553,934,Mass,TH,WEB,61.1,11,0.12568,12.57,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0049525,2373,Affluent,VN,WEB,90.88,9,0.188326,18.83,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0030846,680,SME,VN,CARD,210.53,13,0.068152,6.82,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0002594,389,SME,VN,CARD,53.18,15,0.025399,2.54,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0022911,751,SME,VN,MOBILE,173.52,12,0.159092,15.91,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0011513,520,SME,VN,MOBILE,92.72,15,0.075756,7.58,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0024251,740,Affluent,MY,WEB,19.71,15,0.035718,3.57,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0004722,1295,Mass,ID,WEB,18.38,16,0.08865,8.86,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0012288,415,Digital_Native,VN,CARD,98.61,14,0.219127,21.91,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0009849,2317,Affluent,VN,MOBILE,55.88,16,0.168219,16.82,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0012482,2617,Digital_Native,VN,MOBILE,258.51,8,0.402082,40.21,E,0.36,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0046459,928,Mass,VN,WEB,13.4,15,0.200675,20.07,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0022634,1473,Digital_Native,VN,CARD,16.1,16,0.173859,17.39,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0006593,540,Affluent,VN,MOBILE,46.24,16,0.064735,6.47,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0045333,1863,Affluent,VN,MOBILE,208.97,10,0.071255,7.13,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0000089,354,Digital_Native,MY,MOBILE,114.0,12,0.136318,13.63,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0033350,653,Digital_Native,MY,WEB,48.03,12,0.060102,6.01,E,0.36,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0023984,758,Mass,VN,CARD,14.02,12,0.145137,14.51,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0033671,2653,Digital_Native,VN,MOBILE,432.58,16,0.105835,10.58,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0027164,1058,Affluent,VN,MOBILE,272.38,5,0.139276,13.93,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0025147,930,Mass,MY,CARD,86.03,19,0.197747,19.77,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0001247,885,Mass,TH,MOBILE,40.53,18,0.067943,6.79,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
